Lead_Id,Within24,Within48,Within72,WithinWeek,WithinWeeks,WithinMonth,ContactByEmail,ContactByTelephone,DistanceToDealer,Car Value,LeadProvider_Id,Status,Manufacturer,Model,TradeInModelYear,City,State
1178,0,0,0,0,0,1,0,1,30.41,7598,LP002,NEW,Hyundai,Accent,2003,Wassila,AK
1379,0,0,0,0,0,1,0,1,28.69,7779,LP001,NEW,Jaguar,XF,2004,Conway,AR
367,0,0,0,0,0,1,0,1,28.42,6375,LP009,NEW,Infiniti,G35,2000,Payson,AZ
607,0,0,0,0,0,1,0,1,42.03,9758,LP010,NEW,Infiniti,QX4,1997,Albany,NY
1380,0,0,0,0,0,1,0,1,34.03,4140,LP006,NEW,Lotus,L2,1999,Marion,AR
622,0,0,0,0,0,1,0,1,52.36,9139,LP004,NEW,Jaguar,X-Type,2003,Farmington,NM
467,0,0,0,0,0,1,0,1,39.6,5221,LP008,NEW,Audi,A3,2007,Meas,AZ
203,0,0,0,0,0,1,0,1,28.07,7733,LP001,NEW,Lexus,ES,1998,Courtland,CA
1179,0,0,0,0,1,0,0,1,34.85,3284,LP003,NEW,Toyota,Avalon,1999,Albany,NY
908,0,0,0,0,1,0,0,1,36.3,6796,LP004,NEW,BMW,7 Series,2001,North Pole,AK
1024,0,0,0,0,1,0,0,1,35.74,2096,LP004,NEW,Suzuki,Reno,2002,Los Angeles,CA
1385,0,0,0,0,1,0,0,1,42.68,3149,LP004,NEW,Chevrolet,Silverado,1999,Los Angeles,CA
497,0,0,0,0,0,1,0,1,27.264,8530,LP010,NEW,Suzuki,Aerio,2000,North Pole,AK
1226,0,0,0,0,1,0,0,1,33.19,3329,LP002,NEW,Jaguar,S-Type,2001,Pell City,AL
1180,0,0,0,0,1,0,0,1,31.49,9322,LP005,NEW,Lexus,ES,1997,Valencia,CA
1376,0,0,0,0,1,0,0,1,42.04,8464,LP002,NEW,Toyota,Corolla,2001,Conway,AR
1233,0,0,0,0,1,0,0,1,27.264,7673,LP009,NEW,Lexus,ES,2000,Globe,AZ
1377,0,0,0,0,1,0,0,1,27.264,6084,LP006,NEW,Audi,A6,2007,Globe,AZ
551,0,0,0,0,0,0,0,1,38.49,3756,LP006,NEW,Suzuki,Aerio,2003,San Francisco,CA
826,0,0,0,0,0,1,0,1,12.55,3829,LP005,NEW,Chevrolet,TrailBlazer,1999,Pell City,AL
1375,0,0,0,0,0,1,0,1,21.99,5665,LP007,NEW,Audi,A6,2001,North Pole,AK
1061,0,0,0,0,0,1,0,1,13.8,6306,LP004,NEW,Jaguar,X-Type,1999,Payson,AZ
392,0,0,0,0,0,1,0,1,27.264,3977,LP004,NEW,Hyundai,Sonata,1996,San Francisco,CA
1025,0,0,0,0,0,1,0,1,12.01,9744,LP008,NEW,Lotus,L2,1997,Farmington,NM
1175,0,0,0,0,0,1,0,1,13.67,8041,LP001,NEW,Toyota,Avalon,2001,Hondo,NM
1373,0,0,0,0,0,1,0,1,18.26,3666,LP002,NEW,Jaguar,S-Type,2004,Globe,AZ
1374,0,0,0,0,0,1,0,1,13.17,4057,LP005,NEW,Audi,A3,1998,Las Vegas,NM
569,0,0,0,0,0,1,0,1,14.25,6674,LP001,NEW,Suzuki,Reno,2005,Courtland,CA
457,0,0,0,0,0,1,0,1,12.46,9260,LP002,NEW,Audi,A8,2004,New York,NY
870,0,0,0,0,0,1,0,1,27.264,7976,LP006,NEW,Ferrari,F2,2000,Wassila,AK
472,0,0,0,0,0,1,0,1,14.2,2586,LP005,NEW,Acura,TSX,2008,Globe,AZ
1173,0,0,0,0,0,1,0,1,10.66,4599,LP007,NEW,Toyota,Camry,1999,Payson,AZ
334,0,0,0,0,0,1,0,1,13.8,2325,LP005,NEW,Volvo,C30,1996,Marion,AR
1176,0,0,0,0,0,1,0,1,16.78,9209,LP002,NEW,Audi,A4,1999,Marion,AR
1177,0,0,0,0,0,1,0,1,27.264,2268,LP009,NEW,Acura,RL,2002,Courtland,CA
1026,0,0,0,0,0,1,0,1,13.55,3286,LP001,NEW,Honda,Accord2,1996,San Francisco,CA
138,0,0,0,0,0,1,0,1,16.57,5337,LP004,NEW,Honda,Accord2,2002,Valencia,CA
1174,0,0,0,0,0,1,0,1,22.95,8196,LP009,NEW,Acura,RL,2008,Pell City,AL
608,0,0,0,0,0,1,0,1,10.94,8703,LP007,NEW,Toyota,Camry,2008,Courtland,CA
204,0,0,0,0,0,1,0,1,27.264,9734,LP004,NEW,Honda,Accord2,2004,Lake City,AR
1227,0,0,0,0,0,1,0,1,16.06,3340,LP006,NEW,BMW,Z4,2003,Courtland,CA
435,0,0,0,0,0,1,0,1,14.9,8775,LP007,NEW,Chevrolet,TrailBlazer,2001,Valencia,CA
175,0,0,0,0,0,1,0,1,27.264,3496,LP005,NEW,Chevrolet,Silverado,2007,San Francisco,CA
827,0,0,0,0,0,1,0,1,10.7,3908,LP003,NEW,BMW,7 Series,2005,Foley,AL
623,0,0,0,0,0,1,0,1,27.264,5724,LP007,NEW,Toyota,Avalon,2001,Los Angeles,CA
909,0,0,0,0,0,1,0,1,15.34,9171,LP009,NEW,Jaguar,S-Type,2000,Los Angeles,CA
496,0,0,0,0,0,1,0,1,27.264,2017,LP002,USED,Lotus,L1,2005,Globe,AZ
368,0,0,0,0,0,1,0,1,16.14,9577,LP010,NEW,Honda,Accord1,2004,Courtland,CA
143,0,0,0,0,0,1,0,1,27.264,9218,LP003,NEW,Chevrolet,Silverado,2005,Los Angeles,CA
1027,0,0,0,0,0,1,0,1,20.14,2508,LP007,NEW,Honda,Accord2,2000,Payson,AZ
1371,0,0,0,0,0,1,0,1,24.24,5876,LP007,NEW,Honda,Accord1,2004,Valencia,CA
759,0,0,0,0,0,1,0,1,27.264,9289,LP010,NEW,Jaguar,S-Type,1998,Wassila,AK
1372,0,0,0,0,0,0,0,1,27.264,6443,LP002,USED,Toyota,Avalon,2002,San Francisco,CA
259,0,0,0,0,0,0,0,1,27.264,9877,LP003,USED,Audi,A4,2001,Las Vegas,NM
693,0,1,0,0,0,0,0,1,10.65,8691,LP003,USED,Jaguar,S-Type,1996,Albany,NY
410,0,0,0,0,0,1,0,1,48.77,5231,LP009,NEW,Audi,A4,2005,Globe,AZ
1234,0,0,0,0,0,1,0,1,39.17,9460,LP005,NEW,Jaguar,X-Type,2005,Globe,AZ
1062,0,0,0,0,0,1,0,1,32.69,9185,LP003,NEW,Toyota,Corolla,2002,Conway,AR
1285,0,0,0,0,0,1,0,1,44.71,9697,LP004,NEW,Hyundai,Accent,1998,San Francisco,CA
665,0,0,0,0,0,1,0,1,34.37,4870,LP003,NEW,Acura,TL,2005,Farmington,NM
1171,0,0,0,1,0,0,0,1,46.63,2126,LP003,USED,Volvo,C30,1997,Courtland,CA
760,0,0,0,0,0,0,0,1,35.71,2988,LP009,USED,Jaguar,S-Type,2008,Conway,AR
1228,0,0,0,1,0,0,0,1,283.78,2686,LP004,USED,Chevrolet,Suburban,1998,Lake City,AR
1028,0,0,0,0,1,0,0,1,3.21,2017,LP004,NEW,Chevrolet,TrailBlazer,2004,Elberta,AL
910,0,0,0,0,1,0,0,1,7.43,4957,LP007,NEW,Jaguar,XF,2004,Foley,AL
139,0,0,0,0,1,0,0,1,10.44,7534,LP003,NEW,Hyundai,Sonata,2006,Payson,AZ
140,0,0,0,0,0,0,0,1,202.8,5044,LP005,NEW,BMW,7 Series,1996,Elberta,AL
141,0,0,0,0,1,0,0,1,31.69,9977,LP005,NEW,Audi,A3,2003,North Pole,AK
911,0,0,0,0,1,0,0,1,50.69,5664,LP007,NEW,Infiniti,QX4,1999,Foley,AL
466,0,0,0,0,1,0,0,1,46.26,4195,LP002,NEW,Mercedes Benz,C Class,2001,Foley,AL
1172,0,0,0,0,1,0,0,1,50.49,3642,LP005,NEW,Suzuki,Aerio,2007,Pell City,AL
1063,0,0,0,0,1,0,0,1,30.1,5837,LP001,NEW,Lexus,ES,1997,Pell City,AL
176,0,0,0,0,1,0,0,1,33.95,4267,LP002,NEW,Ferrari,F1,2007,Payson,AZ
1235,0,0,0,0,1,0,0,1,30.11,7193,LP003,NEW,Lotus,L1,2007,San Francisco,CA
761,0,0,0,0,1,0,0,1,34.91,8897,LP005,NEW,Lotus,L2,1997,New York,NY
762,0,0,0,0,1,0,0,1,32.05,9458,LP007,NEW,Volvo,S60,2007,Courtland,CA
828,0,0,0,0,1,0,0,1,28.41,6431,LP003,NEW,Infiniti,G37,2004,Conway,AR
1286,0,0,0,0,1,0,0,1,36.61,3308,LP009,NEW,BMW,Z4,2006,Foley,AL
550,0,0,0,0,1,0,0,1,35.05,2229,LP005,NEW,Suzuki,XL7,2008,New York,NY
1229,0,0,0,0,1,0,0,1,39.69,5293,LP003,NEW,Audi,A6,2005,Meas,AZ
1029,0,0,0,0,1,0,0,1,31.62,5770,LP006,NEW,BMW,3 Series,1999,Conway,AR
205,0,0,0,0,1,0,0,1,55.51,3048,LP007,NEW,Volvo,C30,2000,New York,NY
232,0,0,0,0,1,0,0,1,61.43,2642,LP005,USED,Volvo,S60,1998,Albany,NY
871,0,0,0,0,1,0,0,1,30.03,5998,LP001,NEW,Ferrari,F1,2003,Elberta,AL
393,0,0,0,0,1,0,0,1,27.264,7442,LP010,NEW,Infiniti,QX4,1997,Globe,AZ
694,0,0,0,0,1,0,0,1,27.264,6583,LP009,NEW,Hyundai,Accent,2008,Conway,AR
1167,0,0,0,0,1,0,0,1,27.264,3272,LP002,NEW,Toyota,Highlander,2002,Elberta,AL
260,0,0,0,0,1,0,0,1,27.264,2927,LP002,NEW,Toyota,Highlander,2003,Lake City,AR
1064,0,0,0,0,1,0,0,1,29.85,2360,LP008,NEW,Toyota,Corolla,2007,Marion,AR
1386,0,0,0,0,1,0,0,1,32.28,2390,LP004,NEW,Hyundai,Sonata,1997,Valencia,CA
1030,0,0,0,0,1,0,0,1,30.39,5908,LP004,NEW,Hyundai,Accent,2004,Payson,AZ
757,0,0,0,0,0,1,0,1,8.47,9534,LP002,NEW,Audi,A6,1996,Lake City,AR
1169,0,1,0,0,0,0,0,1,47.52,3211,LP010,USED,Lotus,L2,2006,Payson,AZ
1236,0,0,0,0,0,1,0,1,26.35,7089,LP005,NEW,Jaguar,S-Type,2007,Los Angeles,CA
758,0,0,0,0,0,1,0,1,27.264,2223,LP007,NEW,Toyota,Camry,2002,Las Vegas,NM
1170,0,0,0,0,0,1,0,1,14.05,9785,LP010,NEW,Acura,RL,1998,Farmington,NM
1168,0,0,0,0,0,1,0,1,19.81,5055,LP008,NEW,Lexus,ES,2000,Lake City,AR
624,0,0,0,0,0,1,0,1,39.9,2520,LP001,NEW,Toyota,Corolla,2006,Farmington,NM
465,0,0,0,0,0,1,0,1,50.03,4618,LP001,NEW,Mercedes Benz,E Class,1996,Meas,AZ
912,0,0,0,0,0,1,0,1,32.29,6970,LP001,NEW,Honda,Fit,2002,Pell City,AL
458,0,0,0,0,0,1,0,1,37.89,4608,LP006,NEW,Chevrolet,Suburban,2005,Foley,AL
1065,0,0,0,0,0,1,0,1,30.71,5865,LP004,NEW,BMW,3 Series,2000,Courtland,CA
142,0,0,0,0,0,1,0,1,30.78,3764,LP005,NEW,Suzuki,Reno,2003,Los Angeles,CA
609,0,0,0,0,0,1,0,1,39.9,4151,LP006,NEW,Honda,Accord1,2004,Hondo,NM
1031,0,0,0,0,0,1,0,1,27.264,3076,LP001,NEW,Volvo,S60,2005,Los Angeles,CA
299,0,0,0,0,1,0,0,1,27.264,7319,LP007,NEW,Volvo,C70,2003,Hondo,NM
1287,0,0,0,0,1,0,0,1,24.45,3386,LP003,NEW,Honda,Fit,1998,Los Angeles,CA
335,0,0,0,0,0,0,0,1,883.04,3839,LP009,NEW,Volvo,C30,2006,Valencia,CA
1369,0,0,0,0,1,0,0,1,30.88,9168,LP005,NEW,Infiniti,G35,2006,Globe,AZ
1289,0,0,0,0,1,0,0,1,64.99,7502,LP009,NEW,Mercedes Benz,C Class,2002,New York,NY
1370,0,0,0,0,1,0,0,1,38.63,2753,LP009,NEW,Mercedes Benz,E Class,2008,Los Angeles,CA
473,0,0,0,0,1,0,0,1,104.8,4154,LP003,USED,Acura,RL,1997,Las Vegas,NM
829,0,0,0,0,1,0,0,1,30.84,4461,LP010,NEW,Mercedes Benz,C Class,2001,Meas,AZ
1166,0,0,0,1,0,0,0,1,71.69,7521,LP006,NEW,BMW,7 Series,1997,San Francisco,CA
1032,0,0,0,0,0,0,0,1,56.5,4274,LP007,NEW,Ferrari,F1,2004,Pell City,AL
261,0,0,0,1,0,0,0,1,69.07,8390,LP003,NEW,Lotus,L2,2008,Courtland,CA
872,0,0,0,0,0,0,0,1,1050.95,2046,LP002,USED,Volvo,S60,2004,Los Angeles,CA
570,0,0,0,0,1,0,0,1,29.99,5313,LP001,NEW,Suzuki,XL7,1996,Wassila,AK
664,0,0,0,0,0,0,0,1,142.48,3993,LP010,NEW,Volvo,S60,2004,Wassila,AK
1066,0,0,0,0,0,0,0,1,210.01,9101,LP004,NEW,BMW,7 Series,1996,Albany,NY
461,0,0,0,0,0,0,0,1,28.81,2866,LP010,NEW,Volvo,S60,2005,Foley,AL
1288,0,0,0,0,0,0,0,1,85.32,6596,LP002,NEW,Acura,TL,2006,North Pole,AK
913,0,0,0,0,0,0,0,1,91.47,8942,LP010,NEW,Volvo,S60,2001,Los Angeles,CA
755,0,0,0,1,0,0,0,1,992.36,8728,LP002,USED,Lexus,LS,2007,Albany,NY
1033,0,0,0,0,0,1,0,1,30.64,4224,LP009,NEW,BMW,7 Series,2001,Meas,AZ
1237,0,0,0,0,0,1,0,1,53.82,4933,LP004,NEW,BMW,Z4,2000,Wassila,AK
206,0,0,0,0,0,0,0,1,778.5,2973,LP007,NEW,Lexus,ES,1997,Marion,AR
207,0,0,0,0,0,0,0,1,45.54,8526,LP009,NEW,Suzuki,Aerio,1996,Wassila,AK
495,0,0,0,0,0,1,0,1,23.33,3675,LP004,NEW,Mercedes Benz,C Class,2002,San Francisco,CA
436,0,0,0,0,1,0,0,1,162.74,2258,LP008,USED,Mercedes Benz,C Class,1998,Lake City,AR
459,0,0,0,0,0,1,0,1,34.06,6935,LP007,USED,Jaguar,XF,2001,Elberta,AL
394,0,0,0,0,0,0,0,1,454.59,3881,LP004,NEW,Infiniti,QX4,1999,Globe,AZ
695,0,0,0,0,0,0,0,1,36.64,8991,LP010,NEW,Chevrolet,Silverado,1998,Las Vegas,NM
300,0,0,0,0,0,1,0,1,31.46,7360,LP003,NEW,Chevrolet,Silverado,2006,New York,NY
460,0,0,0,0,0,0,0,1,27.264,9113,LP001,NEW,Hyundai,Accent,2002,New York,NY
610,0,0,0,0,0,1,0,1,11.9,6130,LP006,NEW,Suzuki,XL7,2003,Marion,AR
625,0,0,0,0,0,1,0,1,27.264,2122,LP005,NEW,Toyota,Avalon,2005,Elberta,AL
756,0,0,0,0,0,1,0,1,13.4,5262,LP008,NEW,Honda,Accord1,2003,Lake City,AR
1368,0,0,0,0,1,0,0,1,27.55,4348,LP005,NEW,Acura,RL,1997,New York,NY
1067,0,0,0,0,1,0,0,1,29.33,6162,LP010,NEW,BMW,7 Series,2001,New York,NY
369,0,0,0,0,1,0,0,1,33.57,5144,LP007,NEW,Volvo,C30,1999,Elberta,AL
1366,0,0,0,0,1,0,0,1,27.81,6812,LP008,NEW,Ferrari,F2,2008,North Pole,AK
177,0,0,0,0,1,0,0,1,28.46,5371,LP002,NEW,Infiniti,QX4,2005,Albany,NY
1290,0,0,0,0,1,0,0,1,10.6,7595,LP010,NEW,Toyota,Corolla,1999,North Pole,AK
1034,0,0,0,0,1,0,0,1,27.264,4796,LP004,NEW,Audi,A4,2000,San Francisco,CA
262,0,0,0,0,1,0,0,1,27.264,9955,LP004,NEW,Jaguar,S-Type,2006,Courtland,CA
233,0,0,0,0,1,0,0,1,2.46,2400,LP005,NEW,Jaguar,X-Type,2001,North Pole,AK
830,0,0,0,0,0,0,0,1,41.03,8560,LP007,NEW,Chevrolet,Suburban,2000,Elberta,AL
336,0,0,0,0,0,0,0,1,150.99,2552,LP008,NEW,Jaguar,XF,1999,Albany,NY
914,0,0,0,1,0,0,0,1,31.24,8272,LP005,NEW,Toyota,Corolla,1998,North Pole,AK
411,0,0,0,0,0,0,0,1,41.84,7631,LP001,NEW,Honda,Fit,2008,Los Angeles,CA
1238,0,0,0,0,0,0,0,1,39.17,3324,LP007,NEW,Honda,Accord2,2006,New York,NY
832,0,1,0,0,0,0,0,1,34.69,7720,LP008,NEW,Lexus,ES,2000,Payson,AZ
1367,0,0,0,0,0,0,0,1,38.24,5491,LP001,NEW,Hyundai,Sonata,1996,Meas,AZ
626,0,0,0,1,0,0,0,1,105.18,3592,LP009,NEW,Jaguar,S-Type,2002,Payson,AZ
1239,0,0,0,0,1,0,0,1,4.06,8265,LP001,NEW,Honda,Accord1,2000,San Francisco,CA
234,0,0,0,0,1,0,0,1,7.36,5966,LP006,NEW,Hyundai,Sonata,1997,Los Angeles,CA
1035,0,0,0,0,1,0,0,1,8.29,3272,LP003,USED,BMW,Z4,2003,Albany,NY
754,0,0,0,0,1,0,0,1,34.67,3189,LP002,NEW,Audi,A3,2005,North Pole,AK
1165,0,0,0,0,1,0,0,1,24.69,5738,LP004,USED,Jaguar,XF,2003,Albany,NY
464,0,0,0,0,0,1,0,1,4.67,9072,LP004,NEW,Audi,A6,1996,Albany,NY
873,0,0,0,0,0,1,0,1,3.1,4387,LP006,NEW,BMW,3 Series,2002,Meas,AZ
663,0,0,0,0,0,1,0,1,8.96,2959,LP006,NEW,Chevrolet,TrailBlazer,1999,Foley,AL
696,0,0,0,0,0,1,0,1,10.14,9623,LP008,NEW,Lexus,LS,2001,Globe,AZ
208,0,0,0,0,0,1,0,1,7.04,5358,LP009,NEW,BMW,X6,2002,Hondo,NM
1162,0,0,0,0,0,1,0,1,4.18,6887,LP010,NEW,Jaguar,XF,1996,Marion,AR
1164,0,0,0,0,0,1,0,1,8.98,6067,LP004,NEW,Chevrolet,Silverado,1998,Elberta,AL
449,0,0,0,0,0,1,0,1,4.54,4935,LP007,NEW,Lotus,L1,2006,Lake City,AR
627,0,0,0,0,0,1,0,1,8.46,8828,LP002,NEW,Volvo,S60,2004,Payson,AZ
360,0,0,0,0,0,1,0,1,7.67,6839,LP008,NEW,Chevrolet,Suburban,2003,Meas,AZ
831,0,0,0,0,0,1,0,1,4.06,5600,LP009,NEW,Infiniti,G37,1996,Meas,AZ
1068,0,0,0,0,0,1,0,1,3.98,2947,LP006,NEW,Volvo,C30,1997,Meas,AZ
571,0,0,0,0,0,1,0,1,7.12,2755,LP007,NEW,Infiniti,QX4,1996,Hondo,NM
178,0,0,0,0,0,1,0,1,7.54,3149,LP001,NEW,Jaguar,S-Type,2003,Payson,AZ
834,0,0,0,0,0,1,0,1,8.6,3489,LP006,NEW,Toyota,Camry,1997,Elberta,AL
1036,0,0,0,0,0,1,0,1,4.38,4185,LP003,NEW,Audi,A3,2000,Courtland,CA
1163,0,0,0,0,0,1,0,1,2.54,2490,LP005,NEW,Volvo,C30,2000,Courtland,CA
301,0,0,0,0,0,1,0,1,10.35,4930,LP010,NEW,Volvo,C70,2006,Wassila,AK
1365,0,0,0,0,0,1,0,1,9.65,9587,LP009,NEW,Volvo,S60,1996,Globe,AZ
474,0,0,0,0,0,1,0,1,10.32,3554,LP008,NEW,Chevrolet,TrailBlazer,2005,New York,NY
1069,0,0,0,0,0,1,0,1,6.45,9170,LP003,NEW,Lotus,L2,1997,Farmington,NM
915,0,0,0,0,0,1,0,1,8,7704,LP010,NEW,Lexus,LS,2005,Conway,AR
1240,0,0,0,0,0,1,0,1,8.95,4915,LP001,NEW,Jaguar,S-Type,2006,San Francisco,CA
1037,0,0,0,0,0,1,0,1,9.17,3098,LP002,NEW,Volvo,C70,2005,Wassila,AK
833,0,0,0,0,0,1,0,1,7.43,8779,LP009,NEW,Acura,RL,1996,Courtland,CA
1070,0,0,0,0,0,1,0,1,7.56,8966,LP002,NEW,Honda,Accord2,2000,Los Angeles,CA
463,0,0,0,0,0,1,0,1,10.26,8873,LP007,NEW,Audi,A6,1996,Marion,AR
874,0,0,0,0,0,1,0,1,10.48,7909,LP002,NEW,Audi,A3,2007,Foley,AL
697,0,0,0,0,0,1,0,1,4.46,5555,LP002,NEW,BMW,7 Series,2004,Los Angeles,CA
749,0,0,0,0,0,1,0,1,7.31,9731,LP002,NEW,Audi,A3,2005,San Francisco,CA
1038,0,0,0,0,0,1,0,1,3.66,8517,LP004,NEW,Lexus,LS,2004,Albany,NY
835,0,0,0,0,1,0,0,1,36,6357,LP009,NEW,Lotus,L2,2006,Hondo,NM
916,0,0,0,0,1,0,0,1,40.1,2285,LP003,NEW,Infiniti,G35,2007,Courtland,CA
302,0,0,0,0,1,0,0,1,32.38,8343,LP006,NEW,Acura,TSX,2006,North Pole,AK
548,0,0,0,0,1,0,0,1,33.99,6588,LP006,NEW,Lexus,LS,2003,Valencia,CA
1160,0,0,0,0,1,0,0,1,28.13,9608,LP001,NEW,Audi,A3,2005,Farmington,NM
750,0,0,0,0,1,0,0,1,51.39,4590,LP009,NEW,Toyota,Highlander,2003,Albany,NY
1241,0,0,0,0,1,0,0,1,31.44,9571,LP008,NEW,Jaguar,X-Type,2007,San Francisco,CA
1161,0,0,0,0,1,0,0,1,43.46,6396,LP008,NEW,BMW,7 Series,2004,Valencia,CA
752,0,0,0,0,1,0,0,1,29.45,6229,LP001,NEW,Suzuki,Aerio,1996,Conway,AR
263,0,0,0,0,1,0,0,1,28.32,3707,LP010,NEW,Acura,TL,2000,Conway,AR
1071,0,0,0,0,1,0,0,1,38.6,2165,LP007,USED,Honda,Accord1,2008,Marion,AR
437,0,0,0,0,0,0,0,1,31.94,3587,LP006,NEW,Honda,Accord1,2002,Albany,NY
1039,0,0,0,0,0,0,0,1,31.75,3263,LP002,NEW,Acura,RL,1996,Albany,NY
875,0,0,0,0,0,0,0,1,35.4,9111,LP002,NEW,Lexus,LS,2004,New York,NY
209,0,0,0,0,0,0,0,1,11.41,5122,LP005,NEW,Chevrolet,Silverado,1998,Marion,AR
917,0,0,0,1,0,0,0,1,215.74,5951,LP009,USED,Chevrolet,Silverado,1997,Las Vegas,NM
462,0,0,0,0,1,0,0,1,3.33,4865,LP003,NEW,Honda,Fit,2001,Courtland,CA
179,0,0,0,0,0,1,0,1,37.69,8979,LP006,NEW,Audi,A4,2008,Marion,AR
337,0,0,0,0,0,1,0,1,35.44,3664,LP001,NEW,Audi,A4,1996,Albany,NY
751,0,0,0,0,0,0,0,1,44.74,2961,LP002,NEW,Toyota,Avalon,1997,Payson,AZ
1072,0,0,0,0,0,0,0,1,42,7015,LP006,NEW,Toyota,Avalon,2003,Payson,AZ
753,0,0,0,0,0,0,0,1,48.89,9821,LP010,NEW,Suzuki,XL7,2005,New York,NY
628,0,0,0,0,0,0,0,1,31.91,9398,LP002,NEW,Ferrari,F2,2000,San Francisco,CA
701,0,0,0,0,0,0,0,1,48.91,5314,LP004,NEW,Mercedes Benz,C Class,2008,Lake City,AR
412,0,0,0,0,0,0,0,1,43.96,9526,LP008,NEW,Toyota,Avalon,2004,Los Angeles,CA
547,0,0,0,0,0,0,0,1,35.8,3890,LP005,NEW,Audi,A3,1997,Las Vegas,NM
698,0,0,0,0,0,0,0,1,35.27,8825,LP005,NEW,Toyota,Corolla,2001,Los Angeles,CA
1040,0,0,0,0,0,0,0,1,29.76,3406,LP003,NEW,Toyota,Corolla,2003,North Pole,AK
836,0,0,0,0,0,0,0,1,45.85,2037,LP006,NEW,Honda,Fit,2006,Albany,NY
1158,0,0,0,0,0,0,0,1,48.1,9805,LP003,NEW,Audi,A3,2000,San Francisco,CA
700,0,0,0,0,0,0,0,1,46.6,7880,LP004,NEW,Jaguar,S-Type,2000,Payson,AZ
1387,0,0,0,0,0,0,0,1,36.48,2146,LP005,NEW,Lexus,LS,1998,Payson,AZ
395,0,0,0,0,0,0,0,1,36.92,5550,LP004,NEW,Ferrari,F1,1997,Hondo,NM
1159,0,0,0,0,0,0,0,1,41.62,8586,LP004,NEW,Toyota,Avalon,2002,Globe,AZ
1388,0,0,0,0,0,0,0,1,32.73,3765,LP008,NEW,Toyota,Camry,2005,Albany,NY
494,0,0,0,0,0,0,0,1,35.87,8218,LP005,NEW,Lotus,L1,2003,Valencia,CA
1363,0,0,0,0,0,0,0,1,45.83,9107,LP006,NEW,Toyota,Avalon,2004,Farmington,NM
1389,0,0,0,0,0,0,0,1,46.89,5958,LP005,NEW,Acura,RL,2001,Marion,AR
918,0,0,0,0,0,0,0,1,32.83,5831,LP004,NEW,Ferrari,F2,2006,Elberta,AL
1073,0,0,0,0,0,0,0,1,47.49,3438,LP001,NEW,Audi,A3,2001,Foley,AL
359,0,0,0,0,0,0,0,1,45.68,9362,LP005,NEW,Chevrolet,Silverado,1999,Albany,NY
699,0,0,0,0,0,0,0,1,37.47,4184,LP003,NEW,Suzuki,Reno,2004,Farmington,NM
1242,0,0,0,0,0,0,0,1,39.15,3030,LP010,NEW,Acura,TL,2001,Farmington,NM
1390,0,0,0,0,0,0,0,1,40.35,2514,LP001,NEW,Lexus,ES,2007,Conway,AR
1364,0,0,0,0,0,0,0,1,30.28,9314,LP003,NEW,Mercedes Benz,C Class,1996,Globe,AZ
235,0,0,0,0,0,0,0,1,31.85,2969,LP010,NEW,Suzuki,XL7,2003,Albany,NY
1156,0,0,0,0,0,0,0,1,45.19,6347,LP005,NEW,Audi,A4,2001,Valencia,CA
572,0,0,0,0,0,0,0,1,40.6,6919,LP003,NEW,Hyundai,Accent,1998,North Pole,AK
1243,0,0,0,0,0,0,0,1,39.24,8746,LP006,NEW,Audi,A6,1996,Elberta,AL
748,0,0,0,0,0,0,0,1,45.46,5545,LP008,NEW,BMW,Z4,2004,Pell City,AL
876,0,0,0,0,0,0,0,1,27.94,3055,LP006,NEW,Mercedes Benz,E Class,2005,Payson,AZ
438,0,0,0,0,0,0,0,1,40.4,9524,LP009,NEW,Audi,A4,2003,Hondo,NM
1074,0,0,0,0,0,0,0,1,37.11,5279,LP001,NEW,Chevrolet,Silverado,2001,New York,NY
303,0,0,0,0,0,0,0,1,45.95,5811,LP008,NEW,Honda,Accord1,1996,Globe,AZ
919,0,0,0,0,0,0,0,1,36.74,8153,LP006,NEW,Hyundai,Accent,2002,New York,NY
1157,0,0,0,0,0,0,0,1,39.67,7071,LP007,NEW,Toyota,Highlander,2005,Wassila,AK
210,0,0,0,0,0,0,0,1,43.56,7400,LP001,NEW,Jaguar,S-Type,2004,Farmington,NM
837,0,0,0,0,0,0,0,1,39,4050,LP007,NEW,Toyota,Camry,1997,Courtland,CA
475,0,0,0,0,0,0,0,1,37.89,6139,LP010,NEW,Toyota,Corolla,2008,Globe,AZ
1391,0,0,0,0,0,0,0,1,44.75,3115,LP006,NEW,Acura,TSX,1997,Meas,AZ
180,0,0,0,0,0,0,0,1,37.96,9418,LP009,NEW,Ferrari,F2,1999,Conway,AR
1362,0,0,0,0,0,0,0,1,42.61,6338,LP003,NEW,Lexus,ES,2003,Foley,AL
629,0,0,0,0,0,0,0,1,30.61,9251,LP001,NEW,Lotus,L2,1998,North Pole,AK
662,0,0,0,0,0,0,0,1,37.89,3404,LP009,NEW,BMW,Z4,1996,Marion,AR
546,0,0,0,0,0,0,0,1,27.35,4992,LP010,NEW,Suzuki,Reno,2005,Hondo,NM
1075,0,0,0,0,0,0,0,1,35.89,4926,LP010,NEW,Hyundai,Accent,2005,Courtland,CA
264,0,0,0,0,0,0,0,1,45.72,8840,LP004,NEW,Lotus,L2,2000,Valencia,CA
702,0,0,0,0,0,0,0,1,42.72,3011,LP008,NEW,Acura,RL,2008,Elberta,AL
